DE Electricity Market,market_price_2019,market_price_2020,market_price_2021,market_price_2022,market_price_2023,market_price_2024,market_price_2025
2025-01-15 01:00:00,35.82,5.06,48.66,1.71,1.71,65.0,107.72
2025-01-15 02:00:00,34.99,0.11,47.7,4.1,4.1,63.94,108.41
2025-01-15 03:00:00,34.56,1.77,46.6,2.65,2.65,62.04,108.04
2025-01-15 04:00:00,30.8,7.13,48.0,2.87,2.87,62.04,108.75
2025-01-15 05:00:00,33.41,17.86,51.52,4.01,4.01,69.25,114.92
2025-01-15 06:00:00,47.4,25.18,62.97,1.58,1.58,79.95,134.49
2025-01-15 07:00:00,53.73,35.52,77.94,1.74,1.74,83.84,191.79
2025-01-15 08:00:00,57.02,36.56,94.07,9.08,9.08,99.3,307.24
2025-01-15 09:00:00,58.38,33.33,97.76,10.31,10.31,100.29,315.02
2025-01-15 10:00:00,56.54,25.34,90.69,9.01,9.01,94.88,311.03
2025-01-15 11:00:00,55.0,24.98,86.97,8.03,8.03,90.26,304.8
2025-01-15 12:00:00,53.92,25.05,79.25,6.76,6.76,83.86,311.02
2025-01-15 13:00:00,53.31,25.12,76.64,0.42,0.42,82.15,309.34
2025-01-15 14:00:00,52.63,25.24,77.14,0.29,0.29,84.5,285.83
2025-01-15 15:00:00,52.12,30.17,76.98,0.32,0.32,89.44,301.74
2025-01-15 16:00:00,51.0,29.98,82.0,0.46,0.46,97.52,333.52
2025-01-15 17:00:00,53.91,36.49,99.5,1.25,1.25,106.46,377.99
2025-01-15 18:00:00,46.35,35.46,98.02,26.95,26.95,112.8,324.74
2025-01-15 19:00:00,42.73,35.28,95.01,25.27,25.27,110.38,270.09
2025-01-15 20:00:00,40.32,33.65,77.2,12.17,12.17,102.42,181.66
2025-01-15 21:00:00,39.93,29.57,67.18,19.69,19.69,91.78,150.87
2025-01-15 22:00:00,39.66,33.59,63.19,32.14,32.14,89.49,141.16
2025-01-15 23:00:00,32.04,30.46,55.42,37.47,37.47,86.43,123.9
2025-01-16 00:00:00,29.23,28.38,58.41,60.01,60.01,81.45,126.33
2025-01-16 01:00:00,29.26,30.26,55.65,60.01,60.01,81.07,119.12
2025-01-16 02:00:00,32.64,29.92,52.16,62.72,62.72,79.92,117.62
2025-01-16 03:00:00,32.41,29.39,51.18,56.1,56.1,78.19,115.03
2025-01-16 04:00:00,33.06,29.64,49.51,63.3,63.3,76.97,115.75
2025-01-16 05:00:00,33.22,31.1,48.52,87.0,87.0,81.45,123.27
2025-01-16 06:00:00,46.63,39.04,48.74,154.63,154.63,94.07,138.7
2025-01-16 07:00:00,53.8,45.42,51.43,175.11,175.11,114.77,173.04
2025-01-16 08:00:00,55.73,52.4,61.16,185.99,185.99,144.11,199.65
2025-01-16 09:00:00,53.83,47.0,64.75,170.0,170.0,138.6,175.0
2025-01-16 10:00:00,54.22,43.51,63.77,150.2,150.2,122.0,151.9
2025-01-16 11:00:00,54.92,42.1,62.13,150.89,150.89,110.0,140.64
2025-01-16 12:00:00,53.65,40.36,55.01,147.04,147.04,103.43,131.13
2025-01-16 13:00:00,52.69,41.16,50.66,140.87,140.87,94.98,130.58
2025-01-16 14:00:00,53.55,42.91,49.48,141.24,141.24,96.0,138.42
2025-01-16 15:00:00,53.72,46.0,50.65,145.69,145.69,110.25,163.04
2025-01-16 16:00:00,54.83,46.45,57.7,150.81,150.81,111.39,179.2
2025-01-16 17:00:00,54.01,44.61,65.01,166.79,166.79,128.15,191.56
2025-01-16 18:00:00,52.67,43.15,66.4,173.72,173.72,127.31,184.32
2025-01-16 19:00:00,50.92,38.86,63.76,150.5,150.5,111.77,179.97
2025-01-16 20:00:00,39.81,33.42,57.47,136.97,136.97,95.49,159.6
2025-01-16 21:00:00,39.29,30.8,52.98,127.74,127.74,86.21,141.6
2025-01-16 22:00:00,39.91,31.56,53.2,123.24,123.24,82.04,135.29
2025-01-16 23:00:00,30.77,28.64,50.56,109.4,109.4,77.69,123.75
2025-01-17 00:00:00,26.35,27.36,47.99,98.24,98.24,71.61,118.87
2025-01-17 01:00:00,25.23,27.16,47.74,94.61,94.61,71.52,118.39
2025-01-17 02:00:00,22.77,26.58,47.18,91.91,91.91,70.69,115.71
2025-01-17 03:00:00,24.02,25.71,46.09,89.51,89.51,69.74,114.72
2025-01-17 04:00:00,25.63,26.01,45.8,91.77,91.77,69.47,115.48
2025-01-17 05:00:00,28.06,27.97,45.42,100.0,100.0,71.06,122.16
2025-01-17 06:00:00,35.38,31.09,46.46,116.96,116.96,75.09,140.8
2025-01-17 07:00:00,46.04,40.2,47.64,140.8,140.8,84.39,175.01
2025-01-17 08:00:00,49.96,43.8,47.42,151.96,151.96,96.5,208.13
2025-01-17 09:00:00,50.56,42.94,51.13,136.1,136.1,106.16,175.34
2025-01-17 10:00:00,46.1,42.34,56.5,126.17,126.17,110.33,158.0
2025-01-17 11:00:00,46.02,40.79,59.94,122.75,122.75,111.1,140.73
2025-01-17 12:00:00,43.94,41.04,55.51,116.07,116.07,117.71,126.44
2025-01-17 13:00:00,46.64,39.94,52.82,129.56,129.56,121.7,124.03
2025-01-17 14:00:00,55.0,39.02,49.95,146.05,146.05,121.74,132.99
2025-01-17 15:00:00,55.9,43.01,53.48,163.85,163.85,125.46,151.98
2025-01-17 16:00:00,57.43,42.8,60.6,180.05,180.05,128.56,170.21
2025-01-17 17:00:00,58.72,45.79,67.05,188.83,188.83,140.52,178.79
2025-01-17 18:00:00,55.06,46.0,72.0,176.9,176.9,123.59,179.92
2025-01-17 19:00:00,53.85,44.66,67.78,175.56,175.56,114.28,174.22
2025-01-17 20:00:00,49.52,40.99,62.45,154.02,154.02,109.8,157.91
2025-01-17 21:00:00,42.35,33.9,56.61,146.26,146.26,101.09,145.0
2025-01-17 22:00:00,42.44,33.38,57.07,139.94,139.94,94.28,139.97
2025-01-17 23:00:00,41.11,33.0,51.34,127.73,127.73,84.17,126.84
2025-01-18 00:00:00,42.26,22.15,50.22,122.85,122.85,81.33,125.29
2025-01-18 01:00:00,40.91,24.86,47.94,124.68,124.68,77.2,121.05
2025-01-18 02:00:00,43.77,22.24,47.67,124.64,124.64,75.29,120.98
2025-01-18 03:00:00,45.05,25.36,46.6,122.87,122.87,74.91,118.85
2025-01-18 04:00:00,47.89,25.39,46.72,119.91,119.91,77.57,116.46
2025-01-18 05:00:00,49.79,25.96,47.58,126.6,126.6,81.0,119.77
2025-01-18 06:00:00,54.77,22.99,61.19,152.72,152.72,91.44,119.75
2025-01-18 07:00:00,73.08,28.46,73.06,171.69,171.69,111.55,133.39
2025-01-18 08:00:00,76.86,28.1,78.92,188.67,188.67,125.89,145.63
2025-01-18 09:00:00,74.32,37.73,75.65,183.11,183.11,122.17,144.1
2025-01-18 10:00:00,70.51,35.21,72.03,161.25,161.25,110.9,131.21
2025-01-18 11:00:00,69.02,33.34,66.39,152.45,152.45,107.95,121.56
2025-01-18 12:00:00,68.94,29.2,60.06,140.87,140.87,93.55,118.87
2025-01-18 13:00:00,65.27,31.55,57.7,141.24,141.24,87.62,115.01
2025-01-18 14:00:00,67.44,34.78,59.41,142.33,142.33,86.43,119.32
2025-01-18 15:00:00,68.14,35.09,57.39,152.69,152.69,94.25,133.32
2025-01-18 16:00:00,69.0,37.27,54.54,153.81,153.81,99.52,149.71
2025-01-18 17:00:00,75.04,41.3,59.94,164.64,164.64,104.68,164.59
2025-01-18 18:00:00,76.13,43.04,55.08,158.96,158.96,103.26,167.57
2025-01-18 19:00:00,72.46,41.91,51.42,133.55,133.55,94.53,167.85
2025-01-18 20:00:00,61.83,38.59,46.97,137.48,137.48,86.97,156.12
2025-01-18 21:00:00,59.24,35.13,45.63,131.47,131.47,83.12,143.42
2025-01-18 22:00:00,56.7,33.48,42.95,128.99,128.99,80.93,136.4
2025-01-18 23:00:00,53.16,31.22,37.83,112.68,112.68,73.61,129.36
2025-01-19 00:00:00,52.47,33.1,36.68,111.53,111.53,70.58,129.73
2025-01-19 01:00:00,53.18,30.67,35.94,106.98,106.98,66.95,124.2
2025-01-19 02:00:00,54.73,29.47,34.74,104.97,104.97,65.63,123.05
2025-01-19 03:00:00,51.15,28.79,35.96,101.72,101.72,62.76,121.24
2025-01-19 04:00:00,52.25,27.71,36.7,99.14,99.14,63.32,120.18
2025-01-19 05:00:00,50.93,27.26,37.95,110.95,110.95,67.47,120.0
2025-01-19 06:00:00,49.04,27.82,41.59,118.22,118.22,77.94,121.57
2025-01-19 07:00:00,50.56,30.01,46.68,149.62,149.62,87.17,123.33
2025-01-19 08:00:00,55.71,31.47,55.15,159.93,159.93,104.27,123.6
2025-01-19 09:00:00,56.62,35.2,54.5,155.88,155.88,103.06,125.16
2025-01-19 10:00:00,63.13,35.2,52.73,154.81,154.81,95.15,125.19
2025-01-19 11:00:00,57.33,34.47,54.5,138.63,138.63,86.36,121.56
2025-01-19 12:00:00,55.26,33.36,52.21,150.07,150.07,76.83,112.25
2025-01-19 13:00:00,54.38,29.9,52.11,154.87,154.87,73.35,107.51
2025-01-19 14:00:00,52.55,29.92,52.37,160.49,160.49,75.21,116.81
2025-01-19 15:00:00,55.41,30.86,51.34,179.1,179.1,77.45,126.29
2025-01-19 16:00:00,62.93,33.07,51.89,186.29,186.29,84.69,140.15
2025-01-19 17:00:00,67.15,42.98,54.7,198.73,198.73,93.6,149.67
2025-01-19 18:00:00,68.91,44.24,52.75,197.57,197.57,91.7,159.04
2025-01-19 19:00:00,57.37,43.89,45.39,186.29,186.29,82.23,156.6
2025-01-19 20:00:00,54.61,41.14,40.37,169.93,169.93,74.0,149.06
2025-01-19 21:00:00,52.32,36.74,37.28,159.77,159.77,71.12,139.26
2025-01-19 22:00:00,51.53,40.0,35.39,162.14,162.14,68.64,130.99
2025-01-19 23:00:00,49.8,36.15,29.98,139.5,139.5,64.75,122.94
2025-01-20 00:00:00,47.74,34.24,30.33,146.89,146.89,66.0,122.27
2025-01-20 01:00:00,47.01,34.01,28.4,144.5,144.5,63.45,119.44
2025-01-20 02:00:00,48.8,33.08,26.62,142.44,142.44,63.54,116.56
2025-01-20 03:00:00,48.9,32.1,25.13,142.8,142.8,61.82,114.41
2025-01-20 04:00:00,49.63,31.5,28.76,144.98,144.98,61.85,115.45
2025-01-20 05:00:00,49.53,34.23,30.92,150.5,150.5,61.75,127.54
2025-01-20 06:00:00,46.69,45.63,35.56,176.01,176.01,62.59,161.71
2025-01-20 07:00:00,46.76,55.97,40.23,208.07,208.07,66.9,276.48
2025-01-20 08:00:00,50.88,60.0,42.27,235.06,235.06,74.82,431.99
2025-01-20 09:00:00,52.38,57.01,38.9,221.7,221.7,77.9,291.7
2025-01-20 10:00:00,50.07,50.63,38.01,209.77,209.77,71.8,236.29
2025-01-20 11:00:00,49.33,48.17,37.95,201.52,201.52,70.77,187.48
2025-01-20 12:00:00,48.98,43.96,37.92,189.26,189.26,67.73,176.0
2025-01-20 13:00:00,47.4,43.02,36.84,181.63,181.63,68.78,171.39
2025-01-20 14:00:00,53.2,43.11,36.8,182.36,182.36,73.39,191.85
2025-01-20 15:00:00,55.39,44.95,38.92,192.0,192.0,79.11,277.17
2025-01-20 16:00:00,58.02,46.0,40.3,200.0,200.0,87.8,402.12
2025-01-20 17:00:00,66.68,55.91,51.39,208.22,208.22,94.93,583.4
2025-01-20 18:00:00,69.43,57.05,57.52,208.4,208.4,99.87,473.28
2025-01-20 19:00:00,69.75,54.02,45.34,197.0,197.0,91.57,295.57
2025-01-20 20:00:00,67.83,48.68,35.9,175.7,175.7,81.97,220.0
2025-01-20 21:00:00,57.37,41.51,31.97,166.37,166.37,75.74,170.0
2025-01-20 22:00:00,59.56,40.0,29.49,163.1,163.1,74.68,152.51
2025-01-20 23:00:00,52.07,34.03,25.3,147.55,147.55,69.13,137.98
2025-01-21 00:00:00,55.54,33.17,24.85,144.13,144.13,66.83,127.52
2025-01-21 01:00:00,53.02,33.01,19.32,140.06,140.06,57.55,121.65
2025-01-21 02:00:00,52.1,32.28,8.94,140.19,140.19,55.15,116.67
2025-01-21 03:00:00,51.31,32.42,0.9,133.74,133.74,50.89,113.86
2025-01-21 04:00:00,51.14,32.9,0.02,131.24,131.24,48.51,113.54
2025-01-21 05:00:00,53.23,33.0,13.69,132.06,132.06,47.45,122.34
2025-01-21 06:00:00,67.16,37.98,27.47,130.47,130.47,45.53,142.2
2025-01-21 07:00:00,79.62,49.77,35.32,140.25,140.25,43.96,190.06
2025-01-21 08:00:00,88.06,52.36,37.23,152.48,152.48,51.36,248.32
2025-01-21 09:00:00,86.01,48.07,35.29,171.66,171.66,54.36,211.68
2025-01-21 10:00:00,80.04,42.1,33.01,170.01,170.01,46.06,198.05
2025-01-21 11:00:00,75.0,39.11,33.38,156.94,156.94,48.67,161.5
2025-01-21 12:00:00,70.65,37.29,33.69,147.91,147.91,38.48,147.44
2025-01-21 13:00:00,71.56,38.1,35.34,137.02,137.02,37.69,142.83
2025-01-21 14:00:00,72.03,42.6,37.11,136.58,136.58,44.3,150.05
2025-01-21 15:00:00,76.49,47.71,42.52,135.9,135.9,49.04,173.43
2025-01-21 16:00:00,81.08,49.97,44.67,144.22,144.22,49.83,212.13
2025-01-21 17:00:00,88.35,55.81,45.63,173.92,173.92,56.65,301.15
2025-01-21 18:00:00,88.5,55.29,45.05,178.89,178.89,61.45,251.93
2025-01-21 19:00:00,79.93,50.7,44.91,143.52,143.52,58.64,202.68
2025-01-21 20:00:00,73.69,43.75,35.59,138.53,138.53,51.5,174.84
2025-01-21 21:00:00,68.34,40.42,31.96,136.04,136.04,52.46,155.19
2025-01-21 22:00:00,59.83,37.52,31.81,131.88,131.88,50.39,138.6
2025-01-21 23:00:00,54.93,33.01,24.09,117.76,117.76,39.46,125.29
2025-01-22 00:00:00,54.19,34.7,9.1,127.6,127.6,36.66,128.0
2025-01-22 01:00:00,54.05,33.87,13.92,119.01,119.01,22.24,125.06
2025-01-22 02:00:00,53.52,32.6,11.08,116.77,116.77,18.62,122.22
2025-01-22 03:00:00,51.97,32.42,11.51,118.35,118.35,5.04,121.66
2025-01-22 04:00:00,51.96,32.64,16.24,122.12,122.12,5.06,123.16
2025-01-22 05:00:00,52.03,33.0,28.49,117.79,117.79,20.0,128.32
2025-01-22 06:00:00,62.33,39.12,32.23,127.6,127.6,40.5,156.92
2025-01-22 07:00:00,73.91,49.26,37.66,127.6,127.6,60.47,208.25
2025-01-22 08:00:00,80.23,56.53,51.52,137.51,137.51,66.48,238.6
2025-01-22 09:00:00,76.6,50.5,45.42,145.82,145.82,57.58,199.41
2025-01-22 10:00:00,74.19,46.27,46.95,151.28,151.28,61.55,179.06
2025-01-22 11:00:00,70.06,45.02,50.06,161.75,161.75,60.6,172.94
2025-01-22 12:00:00,62.07,42.82,52.08,161.55,161.55,56.92,165.0
2025-01-22 13:00:00,58.45,43.45,50.69,150.0,150.0,56.72,170.0
2025-01-22 14:00:00,59.69,49.96,51.36,154.9,154.9,58.23,179.92
2025-01-22 15:00:00,65.09,52.4,54.49,157.49,157.49,59.73,195.67
2025-01-22 16:00:00,70.21,55.63,57.31,171.03,171.03,59.99,199.04
2025-01-22 17:00:00,78.8,62.07,64.48,191.99,191.99,70.94,208.99
2025-01-22 18:00:00,74.13,65.09,66.77,202.07,202.07,77.35,180.43
2025-01-22 19:00:00,64.46,59.58,63.89,199.19,199.19,71.99,167.08
2025-01-22 20:00:00,58.34,52.52,54.93,179.01,179.01,66.65,134.49
2025-01-22 21:00:00,55.38,47.01,52.91,170.77,170.77,57.0,127.78
2025-01-22 22:00:00,56.59,43.99,51.79,162.86,162.86,55.89,128.09
2025-01-22 23:00:00,53.72,41.2,45.82,153.56,153.56,49.88,114.68
2025-01-23 00:00:00,53.2,40.1,44.61,148.96,148.96,16.23,113.7
2025-01-23 01:00:00,53.92,39.23,43.39,149.0,149.0,10.1,108.88
2025-01-23 02:00:00,53.11,38.34,44.38,148.4,148.4,9.37,105.58
2025-01-23 03:00:00,51.19,36.32,42.31,147.59,147.59,4.17,100.01
2025-01-23 04:00:00,51.02,36.6,38.91,149.88,149.88,10.22,97.59
2025-01-23 05:00:00,55.05,41.97,41.97,150.32,150.32,39.23,100.01
2025-01-23 06:00:00,63.96,47.0,42.4,189.96,189.96,59.76,106.41
2025-01-23 07:00:00,82.55,58.74,45.88,226.54,226.54,76.42,136.6
2025-01-23 08:00:00,92.15,66.62,50.0,257.92,257.92,69.82,159.03
2025-01-23 09:00:00,93.65,64.86,56.92,270.22,270.22,69.93,155.42
2025-01-23 10:00:00,91.93,61.68,58.15,249.94,249.94,59.97,130.94
2025-01-23 11:00:00,88.07,57.42,58.95,230.23,230.23,59.8,116.1
2025-01-23 12:00:00,84.96,55.36,56.63,220.95,220.95,59.14,94.93
2025-01-23 13:00:00,83.99,53.68,52.0,219.18,219.18,59.43,88.56
2025-01-23 14:00:00,85.59,51.2,51.0,219.69,219.69,62.7,85.86
2025-01-23 15:00:00,86.87,53.54,53.65,218.99,218.99,74.63,89.8
2025-01-23 16:00:00,84.96,54.75,58.3,224.58,224.58,78.95,89.87
2025-01-23 17:00:00,90.01,62.35,63.09,248.9,248.9,81.59,106.75
2025-01-23 18:00:00,93.76,68.64,66.13,248.07,248.07,84.51,112.0
2025-01-23 19:00:00,90.54,60.4,63.29,223.19,223.19,74.55,101.87
2025-01-23 20:00:00,78.49,55.53,58.16,203.53,203.53,61.95,86.36
2025-01-23 21:00:00,68.93,47.16,52.8,184.01,184.01,53.74,74.28
2025-01-23 22:00:00,65.1,43.9,51.2,172.09,172.09,45.36,75.68
2025-01-23 23:00:00,59.0,41.51,47.18,163.48,163.48,33.26,58.23
2025-01-24 00:00:00,61.88,36.23,44.8,164.85,164.85,3.05,69.03
2025-01-24 01:00:00,59.08,37.6,40.67,160.07,160.07,-0.03,58.16
2025-01-24 02:00:00,57.9,36.76,41.24,154.79,154.79,-0.64,45.05
2025-01-24 03:00:00,56.37,35.1,40.24,149.05,149.05,-4.41,40.6
2025-01-24 04:00:00,56.95,36.47,39.78,153.65,153.65,-4.84,50.17
2025-01-24 05:00:00,61.53,36.66,39.9,163.34,163.34,-0.18,73.2
2025-01-24 06:00:00,75.98,44.54,40.56,183.61,183.61,14.76,85.44
2025-01-24 07:00:00,99.07,58.29,41.97,210.08,210.08,42.09,109.16
2025-01-24 08:00:00,113.07,66.74,46.0,251.1,251.1,51.58,116.23
2025-01-24 09:00:00,111.23,65.0,50.54,256.43,256.43,50.76,96.34
2025-01-24 10:00:00,108.25,61.12,53.09,238.66,238.66,50.1,88.9
2025-01-24 11:00:00,103.69,58.84,54.34,229.98,229.98,50.78,78.44
2025-01-24 12:00:00,98.33,56.61,51.86,217.92,217.92,39.32,76.48
2025-01-24 13:00:00,92.63,53.29,45.99,206.05,206.05,36.44,74.69
2025-01-24 14:00:00,89.86,52.0,44.34,215.28,215.28,45.04,74.51
2025-01-24 15:00:00,90.45,53.06,45.93,217.98,217.98,49.95,74.51
2025-01-24 16:00:00,95.01,54.01,52.0,224.58,224.58,50.8,75.25
2025-01-24 17:00:00,106.82,60.79,61.98,250.0,250.0,54.21,83.02
2025-01-24 18:00:00,121.46,65.1,65.0,250.0,250.0,53.32,88.59
2025-01-24 19:00:00,102.06,59.79,62.91,231.15,231.15,50.09,91.78
2025-01-24 20:00:00,89.34,49.17,59.3,214.02,214.02,42.18,84.99
2025-01-24 21:00:00,74.43,44.32,55.76,187.37,187.37,40.04,80.79
2025-01-24 22:00:00,69.92,43.7,53.93,172.43,172.43,42.01,91.97
2025-01-24 23:00:00,63.79,40.67,47.89,162.24,162.24,38.53,86.29
2025-01-25 00:00:00,64.63,36.19,46.62,149.17,149.17,44.34,59.04
2025-01-25 01:00:00,60.64,35.09,43.09,150.83,150.83,45.06,64.96
2025-01-25 02:00:00,57.8,37.01,43.0,150.71,150.71,43.34,63.55
2025-01-25 03:00:00,55.44,35.14,42.59,147.57,147.57,44.92,67.17
2025-01-25 04:00:00,55.28,33.11,42.2,146.7,146.7,46.22,76.77
2025-01-25 05:00:00,58.98,33.01,45.66,150.85,150.85,52.38,76.89
2025-01-25 06:00:00,71.1,34.12,61.95,170.6,170.6,69.1,79.32
2025-01-25 07:00:00,84.48,37.1,70.0,200.09,200.09,77.65,76.89
2025-01-25 08:00:00,97.0,42.42,75.62,225.04,225.04,91.87,88.99
2025-01-25 09:00:00,93.64,44.97,79.67,225.0,225.0,87.97,87.31
2025-01-25 10:00:00,85.0,45.96,74.95,212.42,212.42,83.95,86.32
2025-01-25 11:00:00,78.0,44.89,72.2,200.98,200.98,78.66,88.15
2025-01-25 12:00:00,71.81,43.67,69.02,193.2,193.2,74.95,82.55
2025-01-25 13:00:00,69.87,41.14,67.0,185.2,185.2,77.86,81.98
2025-01-25 14:00:00,68.64,39.61,65.91,191.7,191.7,87.07,89.0
2025-01-25 15:00:00,65.58,41.51,66.01,197.3,197.3,93.91,111.07
2025-01-25 16:00:00,65.08,43.53,67.35,199.19,199.19,102.46,132.97
2025-01-25 17:00:00,70.87,46.25,71.69,206.35,206.35,123.38,145.85
2025-01-25 18:00:00,71.74,49.99,71.41,208.62,208.62,115.54,151.0
2025-01-25 19:00:00,58.51,45.84,65.17,193.21,193.21,98.79,147.53
2025-01-25 20:00:00,50.78,43.01,62.52,174.29,174.29,91.07,137.6
2025-01-25 21:00:00,51.12,38.25,55.26,165.95,165.95,86.31,134.61
2025-01-25 22:00:00,47.16,40.57,53.5,163.61,163.61,80.43,132.26
2025-01-25 23:00:00,42.9,36.02,47.7,153.23,153.23,75.16,122.03
2025-01-26 00:00:00,44.29,34.39,50.95,150.0,150.0,62.8,126.21
2025-01-26 01:00:00,42.61,33.64,49.57,140.33,140.33,62.0,115.79
2025-01-26 02:00:00,42.51,32.4,46.9,137.13,137.13,58.49,111.3
2025-01-26 03:00:00,41.96,29.84,44.69,134.63,134.63,57.73,106.85
2025-01-26 04:00:00,41.65,29.33,46.1,136.01,136.01,57.07,105.43
2025-01-26 05:00:00,40.72,29.04,51.02,143.85,143.85,52.16,107.86
2025-01-26 06:00:00,41.53,30.02,57.33,165.68,165.68,59.37,110.6
2025-01-26 07:00:00,42.36,29.49,69.05,186.98,186.98,71.12,117.62
2025-01-26 08:00:00,51.37,31.17,73.95,198.95,198.95,76.59,124.17
2025-01-26 09:00:00,56.28,34.61,71.73,202.91,202.91,70.58,121.97
2025-01-26 10:00:00,58.62,38.92,73.91,197.11,197.11,61.61,105.51
2025-01-26 11:00:00,59.18,41.16,72.0,194.23,194.23,59.14,102.57
2025-01-26 12:00:00,56.72,41.86,70.0,187.19,187.19,52.28,96.73
2025-01-26 13:00:00,57.44,38.23,65.91,184.72,184.72,46.47,90.02
2025-01-26 14:00:00,53.32,36.03,66.33,181.28,181.28,49.28,92.52
2025-01-26 15:00:00,52.8,34.56,68.15,175.62,175.62,50.11,111.63
2025-01-26 16:00:00,52.44,35.81,68.75,168.86,168.86,52.74,125.92
2025-01-26 17:00:00,55.95,39.99,73.73,186.2,186.2,60.7,132.77
2025-01-26 18:00:00,57.92,42.0,70.36,180.73,180.73,58.75,118.94
2025-01-26 19:00:00,53.78,35.47,63.15,170.55,170.55,64.96,90.32
2025-01-26 20:00:00,47.98,31.27,61.98,158.99,158.99,58.78,78.93
2025-01-26 21:00:00,44.99,27.53,54.93,154.44,154.44,62.02,68.26
2025-01-26 22:00:00,43.9,29.09,54.71,149.75,149.75,59.58,49.25
2025-01-26 23:00:00,37.75,27.5,47.77,137.91,137.91,57.08,23.89
2025-01-27 00:00:00,28.42,28.09,46.83,135.0,135.0,55.5,40.14
2025-01-27 01:00:00,24.48,27.73,44.97,132.23,132.23,55.03,35.26
2025-01-27 02:00:00,19.98,26.13,43.32,130.32,130.32,56.21,26.38
2025-01-27 03:00:00,18.13,23.4,42.04,125.11,125.11,55.05,14.07
2025-01-27 04:00:00,13.61,21.98,42.27,128.31,128.31,55.74,10.1
2025-01-27 05:00:00,15.34,26.17,44.93,134.12,134.12,56.83,21.52
2025-01-27 06:00:00,3.65,28.83,51.25,151.01,151.01,59.07,34.1
2025-01-27 07:00:00,24.47,42.2,61.57,176.1,176.1,65.91,56.99
2025-01-27 08:00:00,27.04,41.56,66.79,195.0,195.0,75.29,71.76
2025-01-27 09:00:00,32.97,40.29,66.12,199.19,199.19,72.56,62.96
2025-01-27 10:00:00,39.06,42.71,65.47,195.0,195.0,60.06,45.57
2025-01-27 11:00:00,44.05,39.95,65.94,190.0,190.0,56.61,40.11
2025-01-27 12:00:00,46.86,38.02,65.78,183.06,183.06,55.84,35.66
2025-01-27 13:00:00,42.97,40.72,65.54,180.0,180.0,53.88,38.37
2025-01-27 14:00:00,41.18,43.93,65.84,181.5,181.5,59.72,53.95
2025-01-27 15:00:00,40.5,45.22,66.16,185.0,185.0,72.44,86.79
2025-01-27 16:00:00,41.18,43.17,65.9,188.0,188.0,83.62,102.46
2025-01-27 17:00:00,47.25,47.08,68.17,198.05,198.05,93.37,118.56
2025-01-27 18:00:00,52.64,51.21,70.48,200.7,200.7,95.95,118.67
2025-01-27 19:00:00,52.96,47.12,63.99,193.7,193.7,92.53,100.05
2025-01-27 20:00:00,50.44,43.86,59.64,181.5,181.5,84.42,94.07
2025-01-27 21:00:00,47.74,40.6,55.75,166.25,166.25,76.07,85.08
2025-01-27 22:00:00,50.82,36.61,53.1,155.12,155.12,75.97,82.26
2025-01-27 23:00:00,44.81,33.14,49.94,146.0,146.0,72.7,69.28
2025-01-28 00:00:00,42.4,27.54,46.87,139.9,139.9,66.77,76.92
2025-01-28 01:00:00,40.97,26.84,44.93,135.06,135.06,60.92,71.53
2025-01-28 02:00:00,40.42,25.64,43.83,133.38,133.38,59.65,57.33
2025-01-28 03:00:00,37.8,24.99,42.4,129.59,129.59,59.94,69.28
2025-01-28 04:00:00,38.09,25.17,43.64,125.28,125.28,61.4,76.92
2025-01-28 05:00:00,41.83,26.32,44.41,122.83,122.83,64.11,77.59
2025-01-28 06:00:00,53.09,31.76,53.52,128.85,128.85,60.53,98.22
2025-01-28 07:00:00,64.04,41.94,63.46,136.32,136.32,59.64,125.45
2025-01-28 08:00:00,64.88,44.94,68.39,145.43,145.43,59.63,147.5
2025-01-28 09:00:00,62.2,44.33,66.7,160.16,160.16,55.08,135.3
2025-01-28 10:00:00,58.38,42.9,64.98,161.57,161.57,51.16,120.53
2025-01-28 11:00:00,55.92,39.93,64.0,157.3,157.3,45.75,116.34
2025-01-28 12:00:00,55.12,33.98,60.74,141.56,141.56,41.58,114.75
2025-01-28 13:00:00,51.36,30.0,60.08,135.32,135.32,40.09,117.39
2025-01-28 14:00:00,48.63,28.0,59.6,138.16,138.16,50.65,121.33
2025-01-28 15:00:00,47.34,27.91,56.71,147.14,147.14,56.41,139.91
2025-01-28 16:00:00,48.83,29.68,55.0,154.27,154.27,68.87,147.0
2025-01-28 17:00:00,60.83,39.83,60.62,164.93,164.93,77.84,149.6
2025-01-28 18:00:00,59.64,39.98,63.33,174.06,174.06,71.93,134.94
2025-01-28 19:00:00,54.37,30.62,60.7,163.56,163.56,69.88,128.9
2025-01-28 20:00:00,47.54,25.8,54.92,149.96,149.96,68.25,94.76
2025-01-28 21:00:00,45.69,25.42,52.02,146.13,146.13,57.17,87.26
2025-01-28 22:00:00,46.36,25.04,51.02,142.23,142.23,59.43,79.8
2025-01-28 23:00:00,43.91,20.08,45.51,139.78,139.78,56.0,64.43
2025-01-29 00:00:00,44.87,20.44,42.71,154.85,154.85,49.97,87.72
2025-01-29 01:00:00,48.07,19.58,39.86,129.66,129.66,47.26,83.39
2025-01-29 02:00:00,47.49,19.16,38.42,126.23,126.23,48.12,78.16
2025-01-29 03:00:00,44.59,19.61,37.85,123.63,123.63,47.97,75.64
